specObjID,bestObjID,plate,mjd,fiberID,subClass,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,elodieObject,elodieSpType,elodieBV,elodieTEff,elodieLogG,elodieFeH
5312164086662057984,1237662305654866120,4718,56014,612,A5II (34578),220.5517,35.94188,22.11658,21.22182,21.04178,21.07697,20.78662,HD010380,K3III,1.381,4066,1.43,-0.27
5315423583765549056,1237664854724379149,4721,55709,182,A5II (34578),231.9454,28.89553,22.03607,21.13788,20.96953,21.01718,20.75824,HD338529,B5,0.326,6162,4.05,-2.26
5319966216089260032,1237662340012442170,4725,55711,324,A5II (34578),239.3097,27.54899,22.3766,21.08061,20.85066,20.90787,21.10526,HD002796,Fw,0.647,4949,1.32,-2.32
5321022297024516096,1237662306735752152,4726,55712,70,A5II (34578),238.2467,28.95749,22.53896,21.22613,21.06471,20.85364,20.59439,HD014625,0,1.08,4437,2.745,0.21
5321039339454746624,1237662305662141430,4726,55712,132,A5II (34578),238.0112,28.06242,22.89763,21.19382,21.02781,20.91827,20.65348,HD028343,K7V,1.363,3900,4.232,0.17
5325532492345921536,1237651752933327178,4730,55630,94,A5II (34578),172.4905,1.611654,22.32069,21.30822,21.4122,21.22515,20.8804,HD029139,K5III,1.538,3922,1.21,-0.17
5327947020182507520,1237651754540139105,4732,55648,686,A5II (34578),163.9263,2.773252,22.17859,20.92519,20.79712,20.88863,20.61298,HD002796,Fw,0.647,4949,1.32,-2.32
5329106455210774528,1237651754539352306,4733,55649,808,A5II (34578),162.0416,2.871399,21.91121,21.2072,21.04998,20.91946,20.40407,HD001227,G8II-III,0.895,5063,2.65,0.25
5332269749861896192,1237651753995665897,4736,55631,28,A5II (34578),146.4907,2.005534,22.6171,21.05768,20.75928,20.75878,20.6015,HD001227,G8II-III,0.895,5063,2.65,0.25
5333648537426350080,1237654604784795975,4737,55630,948,A5II (34578),150.7306,3.617619,21.34196,20.38073,20.04583,19.89684,19.80275,HD338529,B5,0.326,6162,4.05,-2.26
